sIP, dIP, sPort, dPort, Proto, Packets, Bytes, Flags, Duration
3232249958,3232249957,443,38656,6,4,1766,27,0.004
3232249957,3232249958,38646,443,6,26,8026,30,15.621
3232249958,3232249957,443,38646,6,15,20137,27,15.621
3232249957,3232249958,38660,443,6,6,867,27,0.004
3232249958,3232249957,443,38660,6,5,1818,27,0.004
3232249957,3232249958,38658,443,6,7,919,27,0.006
3232249958,3232249957,443,38658,6,4,1766,27,0.006
3232249957,3232249958,38664,443,6,7,966,27,0.009
3232249958,3232249957,443,38664,6,4,456,27,0.009
3232249857,3758096636,62734,5355,17,2,100,0,0.410
3232249857,3758096636,60762,5355,17,2,100,0,0.411
3232249857,3758096635,5353,5353,17,8,448,0,1.022
3232249857,3232250111,137,137,17,3,234,0,1.501
3232249957,3232249958,38666,443,6,7,966,27,0.004
3232249958,3232249957,443,38666,6,4,456,27,0.004
3232249957,3232249958,38668,443,6,7,919,27,0.005
3232249958,3232249957,443,38668,6,4,1766,27,0.005
3232249957,3232249958,38670,443,6,7,919,27,0.006
3232249958,3232249957,443,38670,6,4,1766,27,0.006
3232249957,3232249958,38672,443,6,6,867,27,0.005
3232249958,3232249957,443,38672,6,5,1818,27,0.005
3232249957,3232249958,38368,443,6,1,52,16,0.000
3232249957,3232249958,38674,443,6,7,919,27,0.003
3232249958,3232249957,443,38674,6,4,1766,27,0.003
3232249957,3232249958,38676,443,6,7,919,27,0.008
3232249958,3232249957,443,38676,6,4,1766,27,0.008
3232249957,3232249958,38678,443,6,6,867,27,0.004
3232249958,3232249957,443,38678,6,5,1818,27,0.004
3232249957,3232249958,38662,443,6,32,10773,30,26.388
3232249958,3232249957,443,38662,6,18,26610,27,26.388
3232249957,3232249958,38680,443,6,6,867,27,0.003
3232249958,3232249957,443,38680,6,5,1818,27,0.003
3232249957,4026531834,44390,1900,17,4,776,0,3.002
3232249957,3232249958,38384,443,6,1,52,16,0.000
3232249957,3232249958,38682,443,6,7,919,27,0.007
3232249958,3232249957,443,38682,6,4,1766,27,0.007
3232249957,3232249958,38684,443,6,7,919,27,0.007
3232249958,3232249957,443,38684,6,4,1766,27,0.007
3232249957,3232249958,38688,443,6,7,966,27,0.004
3232249958,3232249957,443,38688,6,4,456,27,0.004
3232249957,3232249958,38690,443,6,7,966,27,0.005
3232249958,3232249957,443,38690,6,4,456,27,0.005
3232249957,3232249958,38686,443,6,16,3971,30,8.991
3232249958,3232249957,443,38686,6,10,12286,27,8.991
3232249957,3232249958,38692,443,6,6,867,27,0.005
3232249958,3232249957,443,38692,6,5,1818,27,0.005
3232249957,3232249958,38694,443,6,7,919,27,0.004
3232249958,3232249957,443,38694,6,4,1766,27,0.004
3232249957,3232249958,38698,443,6,7,966,27,0.003
3232249958,3232249957,443,38698,6,4,456,27,0.003
3232249957,3232249958,38402,443,6,1,52,16,0.000
3232249957,3232249958,38700,443,6,7,966,27,0.003
3232249958,3232249957,443,38700,6,4,456,27,0.003
3232249957,3232249958,38696,443,6,20,5228,30,7.750
3232249958,3232249957,443,38696,6,12,10431,27,7.750
3232249957,3232249958,38702,443,6,7,919,27,0.005
3232249958,3232249957,443,38702,6,4,1766,27,0.005
3232249957,3232249958,38704,443,6,7,919,27,0.004
3232249958,3232249957,443,38704,6,4,1766,27,0.004
3232249957,3232249958,38708,443,6,7,966,27,0.003
3232249958,3232249957,443,38708,6,4,456,27,0.003
3232249957,3232249958,38710,443,6,6,914,27,0.003
3232249958,3232249957,443,38710,6,5,508,27,0.003
3232249957,3232249958,38712,443,6,7,919,27,0.005
3232249958,3232249957,443,38712,6,4,1766,27,0.005
3232249957,3232249958,38714,443,6,7,919,27,0.006
3232249958,3232249957,443,38714,6,4,1766,27,0.006
3232249957,3232249958,38414,443,6,1,52,16,0.000
3232249957,3232249958,38418,443,6,1,52,16,0.000
3232249957,3232249958,38716,443,6,6,867,27,0.004
3232249958,3232249957,443,38716,6,5,1818,27,0.004
3232249957,3232249958,38706,443,6,24,7304,30,15.586
3232249958,3232249957,443,38706,6,14,19457,27,15.586
3232249957,3232249958,38718,443,6,7,919,27,0.006
3232249958,3232249957,443,38718,6,4,1766,27,0.006
3232249957,3232249958,38720,443,6,7,919,27,0.004
3232249958,3232249957,443,38720,6,4,1766,27,0.004
3232249957,3232249958,38724,443,6,6,914,27,0.003
3232249958,3232249957,443,38724,6,5,508,27,0.003
3232249957,3232249958,38726,443,6,7,966,27,0.016
3232249958,3232249957,443,38726,6,4,456,27,0.016
3232249957,3232249958,38728,443,6,6,867,27,0.003
3232249958,3232249957,443,38728,6,5,1818,27,0.002
3232249957,3232249958,38730,443,6,6,867,27,0.005
3232249958,3232249957,443,38730,6,5,1818,27,0.005
3232249957,3232249958,38732,443,6,7,919,27,0.007
3232249958,3232249957,443,38732,6,4,1766,27,0.007
3232249957,3232249958,38722,443,6,26,7885,30,14.422
3232249958,3232249957,443,38722,6,15,16846,27,14.422
3232249957,3232249958,38734,443,6,7,919,27,0.006
3232249958,3232249957,443,38734,6,4,1766,27,0.006
3232249957,3232249958,38736,443,6,6,867,27,0.007
3232249958,3232249957,443,38736,6,5,1818,27,0.007
3232249957,3232249958,38740,443,6,7,966,27,0.004
3232249958,3232249957,443,38740,6,4,456,27,0.004
3232249957,3232249958,38440,443,6,1,52,16,0.000
3232249957,3232249958,38442,443,6,1,52,16,0.000
3232249957,3232249958,38742,443,6,7,966,27,0.003
3232249958,3232249957,443,38742,6,4,456,27,0.003
3232249957,3232249958,38744,443,6,7,919,27,0.007
3232249958,3232249957,443,38744,6,4,1766,27,0.007
3232249957,3232249958,38746,443,6,7,919,27,0.005
3232249958,3232249957,443,38746,6,4,1766,27,0.005
3232249957,3232249958,38748,443,6,7,919,27,0.003
3232249958,3232249957,443,38748,6,4,1766,27,0.003
3232249957,3232249958,38738,443,6,24,7195,30,14.274
3232249958,3232249957,443,38738,6,14,16120,27,14.274
3232249957,3232249958,38450,443,6,1,52,16,0.000
3232249957,3232249958,38750,443,6,7,919,27,0.007
3232249958,3232249957,443,38750,6,4,1766,27,0.007
3232249957,3232249958,38752,443,6,7,919,27,0.006
3232249958,3232249957,443,38752,6,4,1766,27,0.006
3232249957,3232249958,38756,443,6,7,966,27,0.006
3232249958,3232249957,443,38756,6,4,456,27,0.006
3232249957,3232249958,38758,443,6,7,966,27,0.003
3232249958,3232249957,443,38758,6,4,456,27,0.003
3232249957,3232249958,38760,443,6,7,919,27,0.006
3232249958,3232249957,443,38760,6,4,1766,27,0.006
3232249957,3232249958,38762,443,6,7,919,27,0.004
3232249958,3232249957,443,38762,6,4,1766,27,0.004
3232249957,3232249958,38764,443,6,7,919,27,0.006
3232249958,3232249957,443,38764,6,4,1766,27,0.006
3232249957,3232249958,38766,443,6,6,867,27,0.003
3232249958,3232249957,443,38766,6,5,1818,27,0.003
3232249957,3232249958,38462,443,6,1,52,16,0.000
3232249957,3232249958,38470,443,6,1,52,16,0.000
3232249957,3232249958,38768,443,6,7,919,27,0.005
3232249958,3232249957,443,38768,6,4,1766,27,0.005
3232249957,3232249958,38770,443,6,7,919,27,0.005
3232249958,3232249957,443,38770,6,4,1766,27,0.005
3232249957,3232249958,38754,443,6,32,10897,30,20.530
3232249958,3232249957,443,38754,6,18,29977,27,20.530
3232249957,3232249958,38772,443,6,7,919,27,0.006
3232249958,3232249957,443,38772,6,4,1766,27,0.006
3232249957,3232249958,38774,443,6,7,919,27,0.004
3232249958,3232249957,443,38774,6,4,1766,27,0.004
3232249957,3232249958,38482,443,6,1,52,16,0.000
3232249957,3232249958,38778,443,6,7,966,27,0.003
3232249958,3232249957,443,38778,6,4,456,27,0.003
3232249957,3232249958,38780,443,6,7,966,27,0.003
3232249958,3232249957,443,38780,6,4,456,27,0.003
3232249957,3232249958,38782,443,6,6,867,27,0.005
3232249958,3232249957,443,38782,6,5,1818,27,0.005
3232249957,3232249958,38784,443,6,7,919,27,0.004
3232249958,3232249957,443,38784,6,4,1766,27,0.004
3232249957,3232249958,38488,443,6,1,52,16,0.000
3232249857,4026531834,65521,1900,17,4,808,0,3.003
3232249957,3232249958,38786,443,6,7,919,27,0.004
3232249958,3232249957,443,38786,6,4,1766,27,0.004
3232249957,3232249958,38788,443,6,6,867,27,0.004
3232249958,3232249957,443,38788,6,5,1818,27,0.004
3232249957,3232249958,38790,443,6,7,919,27,0.005
3232249958,3232249957,443,38790,6,4,1766,27,0.005
3232249957,3232249958,38792,443,6,6,867,27,0.004
3232249958,3232249957,443,38792,6,5,1818,27,0.004
3232249957,3232249958,38794,443,6,7,919,27,0.003
3232249958,3232249957,443,38794,6,4,1766,27,0.003
3232249957,3232249958,38796,443,6,7,919,27,0.006
3232249958,3232249957,443,38796,6,4,1766,27,0.006
3232249957,3232249958,38798,443,6,7,919,27,0.004
3232249958,3232249957,443,38798,6,4,1766,27,0.004
3232249957,3232249958,38776,443,6,42,14853,30,30.147
3232249958,3232249957,443,38776,6,23,34612,27,30.147
3232249957,3232249958,38800,443,6,7,919,27,0.007
3232249958,3232249957,443,38800,6,4,1766,27,0.007
3232249957,4026531834,40319,1900,17,4,776,0,3.038
3232249957,3232249958,38802,443,6,6,867,27,0.003
3232249958,3232249957,443,38802,6,5,1818,27,0.003
3232249957,3232249958,38806,443,6,7,966,27,0.003
3232249958,3232249957,443,38806,6,4,456,27,0.003
3232249957,3232249958,38808,443,6,7,966,27,0.004
3232249958,3232249957,443,38808,6,4,456,27,0.004
3232249957,3232249958,38804,443,6,18,4651,30,13.968
3232249958,3232249957,443,38804,6,11,13017,27,13.968
3232249957,3232249958,38508,443,6,1,52,16,0.000
3232249957,3232249958,38514,443,6,1,52,16,0.000
3232249957,3232249958,38812,443,6,7,919,27,0.005
3232249958,3232249957,443,38812,6,4,1766,27,0.005
3232249957,3232249958,38810,443,6,7,919,27,0.007
3232249958,3232249957,443,38810,6,4,1766,27,0.007
3232249957,3232249958,38816,443,6,7,966,27,0.007
3232249958,3232249957,443,38816,6,4,456,27,0.007
3232249957,3232249958,38818,443,6,7,966,27,0.010
3232249958,3232249957,443,38818,6,4,456,27,0.010
3232249957,3232249958,38820,443,6,7,919,27,0.005
3232249958,3232249957,443,38820,6,4,1766,27,0.005
3232249957,3232249958,38822,443,6,7,919,27,0.006
3232249958,3232249957,443,38822,6,4,1766,27,0.006
3232249957,3232249958,38824,443,6,7,919,27,0.005
3232249958,3232249957,443,38824,6,4,1766,27,0.005
3232249957,3232249958,38826,443,6,7,919,27,0.007
3232249958,3232249957,443,38826,6,4,1766,27,0.006
3232249957,3232249958,38828,443,6,7,919,27,0.007
3232249958,3232249957,443,38828,6,4,1766,27,0.007
3232249957,3232249958,38830,443,6,7,919,27,0.008
3232249958,3232249957,443,38830,6,4,1766,27,0.008
3232249957,3232249958,38832,443,6,7,919,27,0.006
3232249958,3232249957,443,38832,6,4,1766,27,0.006
3232249957,3232249958,38834,443,6,7,919,27,0.011
3232249958,3232249957,443,38834,6,4,1766,27,0.011
3232249957,3232249958,38836,443,6,7,919,27,0.004
3232249958,3232249957,443,38836,6,4,1766,27,0.004
3232249957,3232249958,38838,443,6,7,919,27,0.005
3232249958,3232249957,443,38838,6,4,1766,27,0.005
3232249957,3232249958,38840,443,6,7,919,27,0.006
3232249958,3232249957,443,38840,6,4,1766,27,0.006
3232249957,3232249958,38842,443,6,6,867,27,0.004
3232249958,3232249957,443,38842,6,5,1818,27,0.004
3232249957,3232249958,38844,443,6,7,919,27,0.006
3232249958,3232249957,443,38844,6,4,1766,27,0.006
3232249957,3232249958,38846,443,6,7,919,27,0.005
3232249958,3232249957,443,38846,6,4,1766,27,0.005
3232249957,3232249958,38848,443,6,7,919,27,0.014
3232249958,3232249957,443,38848,6,4,1766,27,0.014
3232249957,3232249958,38814,443,6,58,21605,30,59.021
3232249958,3232249957,443,38814,6,31,48926,27,59.021
3232249957,3232249958,38850,443,6,7,919,27,0.006
3232249958,3232249957,443,38850,6,4,1766,27,0.006
3232249957,3232249958,38540,443,6,1,52,16,0.000
3232249957,3232249958,38552,443,6,1,52,16,0.000
3232249957,3232249958,38852,443,6,7,919,27,0.005
3232249958,3232249957,443,38852,6,4,1766,27,0.005
3232249957,3232249958,38856,443,6,7,966,27,0.003
3232249958,3232249957,443,38856,6,4,456,27,0.003
3232249957,3232249958,38858,443,6,6,914,27,0.005
3232249958,3232249957,443,38858,6,5,508,27,0.004
3232249957,3232249958,38860,443,6,7,919,27,0.007
3232249958,3232249957,443,38860,6,4,1766,27,0.007
3232249957,3232249958,38576,443,6,1,52,16,0.000
3232249957,3232249958,38862,443,6,7,919,27,0.005
3232249958,3232249957,443,38862,6,4,1766,27,0.005
3232249957,3232249958,38864,443,6,6,867,27,0.004
3232249958,3232249957,443,38864,6,5,1818,27,0.004
3232249957,3232249958,38866,443,6,7,919,27,0.003
3232249958,3232249957,443,38866,6,4,1766,27,0.003
3232249957,3232249958,38868,443,6,7,919,27,0.005
3232249958,3232249957,443,38868,6,4,1766,27,0.005
3232249957,3232249958,38870,443,6,7,919,27,0.006
3232249958,3232249957,443,38870,6,4,1766,27,0.006
3232249957,3232249958,38872,443,6,7,919,27,0.004
3232249958,3232249957,443,38872,6,4,1766,27,0.004
3232249957,3232249958,38874,443,6,6,867,27,0.006
3232249958,3232249957,443,38874,6,5,1818,27,0.006
3232249957,3232249958,38876,443,6,7,919,27,0.005
3232249958,3232249957,443,38876,6,4,1766,27,0.005
3232249957,3232249958,38878,443,6,7,919,27,0.007
3232249958,3232249957,443,38878,6,4,1766,27,0.007
3232249957,3232249958,38880,443,6,7,919,27,0.004
3232249958,3232249957,443,38880,6,4,1766,27,0.004
3232249957,3232249958,38882,443,6,7,919,27,0.005
3232249958,3232249957,443,38882,6,4,1766,27,0.005
3232249957,3232249958,38884,443,6,7,919,27,0.005
3232249958,3232249957,443,38884,6,4,1766,27,0.005
3232249857,4026531834,60259,1900,17,4,808,0,3.002
3232249957,3232249958,38886,443,6,6,867,27,0.005
3232249958,3232249957,443,38886,6,5,1818,27,0.005
3232249957,3232249958,38888,443,6,7,919,27,0.007
3232249958,3232249957,443,38888,6,4,1766,27,0.007
3232249957,3232249958,38854,443,6,56,21145,30,33.504
3232249958,3232249957,443,38854,6,30,51643,27,33.504
3232249957,3232249958,38890,443,6,7,919,27,0.006
3232249958,3232249957,443,38890,6,4,1766,27,0.006
3232249957,3232249958,38892,443,6,6,867,27,0.005
3232249958,3232249957,443,38892,6,5,1818,27,0.005
3232249957,3232249958,38896,443,6,7,966,27,0.005
3232249958,3232249957,443,38896,6,4,456,27,0.005
3232249957,3232249958,38898,443,6,7,966,27,0.003
3232249958,3232249957,443,38898,6,4,456,27,0.003
3232249957,3232249958,38900,443,6,7,919,27,0.004
3232249958,3232249957,443,38900,6,4,1766,27,0.004
3232249957,3232249958,38902,443,6,7,919,27,0.004
3232249958,3232249957,443,38902,6,4,1766,27,0.004
3232249957,3232249958,38904,443,6,7,919,27,0.005
3232249958,3232249957,443,38904,6,4,1766,27,0.005
3232249958,3232249956,68,67,17,7,2296,0,1646.306
3232249956,3232249958,67,68,17,7,4032,0,1646.291
3232249957,3232249958,38894,443,6,24,7348,30,15.633
3232249958,3232249957,443,38894,6,14,19507,27,15.633
3232249957,3232249958,38906,443,6,7,919,27,0.006
3232249958,3232249957,443,38906,6,4,1766,27,0.006
3232249957,3232249958,38908,443,6,6,867,27,0.004
3232249958,3232249957,443,38908,6,5,1818,27,0.004
3232249957,4026531834,55766,1900,17,4,776,0,3.008
3232249957,3232249958,38912,443,6,6,914,27,0.004
3232249958,3232249957,443,38912,6,5,508,27,0.004
3232249957,3232249958,38914,443,6,6,914,27,0.004
3232249958,3232249957,443,38914,6,5,508,27,0.004
3232249957,3232249958,38910,443,6,18,4652,30,16.918
3232249958,3232249957,443,38910,6,11,13047,27,16.918
3232249957,3232249958,38916,443,6,6,867,27,0.004
3232249958,3232249957,443,38916,6,5,1818,27,0.004
3232249957,3232249958,38920,443,6,7,919,27,0.008
3232249958,3232249957,443,38920,6,4,1766,27,0.008
3232249957,3232249958,38918,443,6,7,919,27,0.008
3232249958,3232249957,443,38918,6,4,1766,27,0.008
3232249957,3232249958,38636,443,6,1,52,16,0.000
3232249957,3232249958,38924,443,6,7,966,27,0.006
3232249958,3232249957,443,38924,6,4,456,27,0.006
3232249957,3232249958,38926,443,6,7,966,27,0.004
3232249958,3232249957,443,38926,6,4,456,27,0.004
3232249957,3232249958,38922,443,6,18,4654,30,9.987
3232249958,3232249957,443,38922,6,11,13052,27,9.987
3232249957,3232249958,38644,443,6,1,52,16,0.000
3232249957,3232249958,38930,443,6,6,867,27,0.005
3232249958,3232249957,443,38930,6,5,1818,27,0.005
3232249957,3232249958,38928,443,6,7,919,27,0.006
3232249958,3232249957,443,38928,6,5,1818,27,0.006
3232249957,3232249958,38934,443,6,7,966,27,0.004
3232249958,3232249957,443,38934,6,4,456,27,0.004
3232249957,3232249958,38936,443,6,6,914,27,0.002
3232249958,3232249957,443,38936,6,5,508,27,0.002
3232249957,3232249958,38938,443,6,6,867,27,0.004
3232249958,3232249957,443,38938,6,5,1818,27,0.004
3232249957,3232249958,38940,443,6,7,919,27,0.003
3232249958,3232249957,443,38940,6,4,1766,27,0.003
3232249957,3232249958,38942,443,6,7,919,27,0.006
3232249958,3232249957,443,38942,6,4,1766,27,0.006
3232249957,3232249958,38944,443,6,7,919,27,0.005
3232249958,3232249957,443,38944,6,4,1766,27,0.005
3232249957,3232249958,38946,443,6,7,919,27,0.006
3232249958,3232249957,443,38946,6,4,1766,27,0.006
3232249957,3232249958,38948,443,6,7,919,27,0.005
3232249958,3232249957,443,38948,6,4,1766,27,0.005
3232249957,3232249958,38932,443,6,32,10616,30,18.047
3232249958,3232249957,443,38932,6,18,23363,27,18.047
3232249957,3232249958,38950,443,6,7,919,27,0.006
3232249958,3232249957,443,38950,6,4,1766,27,0.006
3232249957,3232249958,38952,443,6,7,919,27,0.006
3232249958,3232249957,443,38952,6,4,1766,27,0.006
3232249957,3232249958,38956,443,6,7,966,27,0.004
3232249958,3232249957,443,38956,6,4,456,27,0.004
3232249957,3232249958,38958,443,6,7,966,27,0.003
3232249958,3232249957,443,38958,6,4,456,27,0.003
3232249957,3232249958,38672,443,6,1,52,16,0.000
3232249957,3232249958,38960,443,6,7,919,27,0.014
3232249958,3232249957,443,38960,6,4,1766,27,0.014
3232249957,3232249958,38962,443,6,7,919,27,0.004
3232249958,3232249957,443,38962,6,4,1766,27,0.004
3232249957,3232249958,38964,443,6,7,919,27,0.003
3232249958,3232249957,443,38964,6,4,1766,27,0.003
3232249957,3232249958,38954,443,6,26,7899,30,14.391
3232249958,3232249957,443,38954,6,15,16846,27,14.391
3232249957,3232249958,38966,443,6,7,919,27,0.006
3232249958,3232249957,443,38966,6,4,1766,27,0.006
3232249957,3232249958,38968,443,6,7,919,27,0.004
3232249958,3232249957,443,38968,6,4,1766,27,0.004
3232249957,3232249958,38678,443,6,1,52,16,0.000
3232249957,3232249958,38972,443,6,7,966,27,0.004
3232249958,3232249957,443,38972,6,4,456,27,0.004
3232249957,3232249958,38974,443,6,7,966,27,0.003
3232249958,3232249957,443,38974,6,4,456,27,0.003
3232249957,3232249958,38970,443,6,18,4518,30,14.793
3232249958,3232249957,443,38970,6,11,9654,27,14.793
3232249957,3232249958,38680,443,6,1,52,16,0.000
3232249957,3232249958,38976,443,6,7,919,27,0.008
3232249958,3232249957,443,38976,6,4,1766,27,0.008
3232249957,3232249958,38978,443,6,7,919,27,0.007
3232249958,3232249957,443,38978,6,4,1766,27,0.007
3232249957,3232249958,38982,443,6,7,966,27,0.003
3232249958,3232249957,443,38982,6,4,456,27,0.003
3232249957,3232249958,38984,443,6,7,966,27,0.004
3232249958,3232249957,443,38984,6,4,456,27,0.004
3232249957,3232249958,38986,443,6,7,919,27,0.004
3232249958,3232249957,443,38986,6,4,1766,27,0.004
3232249957,3232249958,38988,443,6,7,919,27,0.008
3232249958,3232249957,443,38988,6,4,1766,27,0.008
3232249957,3232249958,38990,443,6,7,919,27,0.005
3232249958,3232249957,443,38990,6,4,1766,27,0.005
3232249957,3232249958,38980,443,6,26,8171,30,13.926
3232249958,3232249957,443,38980,6,15,23632,27,13.926
3232249957,3232249958,38992,443,6,7,919,27,0.006
3232249958,3232249957,443,38992,6,4,1766,27,0.006
3232249957,3232249958,38994,443,6,6,867,27,0.003
3232249958,3232249957,443,38994,6,5,1818,27,0.003
3232249957,3232249958,38692,443,6,1,52,16,0.000
3232249957,3232249958,38710,443,6,1,52,16,0.000
3232249957,3232249958,38998,443,6,7,966,27,0.003
3232249958,3232249957,443,38998,6,4,456,27,0.003
3232249957,3232249958,39000,443,6,7,966,27,0.003
3232249958,3232249957,443,39000,6,4,456,27,0.003
3232249957,3232249958,39002,443,6,7,919,27,0.006
3232249958,3232249957,443,39002,6,4,1766,27,0.006
3232249957,3232249958,39004,443,6,6,867,27,0.005
3232249958,3232249957,443,39004,6,5,1818,27,0.005
3232249957,3232249958,39006,443,6,6,867,27,0.005
3232249958,3232249957,443,39006,6,5,1818,27,0.005
3232249957,3232249958,39008,443,6,6,867,27,0.005
3232249958,3232249957,443,39008,6,5,1818,27,0.005
3232249957,3232249958,39010,443,6,6,867,27,0.005
3232249958,3232249957,443,39010,6,5,1818,27,0.005
3232249957,3232249958,38716,443,6,1,52,16,0.000
3232249857,4026531834,60569,1900,17,4,808,0,3.003
3232249957,3232249958,38724,443,6,1,52,16,0.000
3232249957,3232249958,39012,443,6,6,867,27,0.005
3232249958,3232249957,443,39012,6,5,1818,27,0.005
3232249957,3232249958,38996,443,6,34,11324,30,22.035
3232249958,3232249957,443,38996,6,20,24143,27,22.035
3232249957,3232249958,39014,443,6,6,867,27,0.003
3232249958,3232249957,443,39014,6,5,1818,27,0.003
